pair,iso3_o,iso3_d,year,log_trade,fta,log_distance,common_language,contiguity,colony,log_gdp_o,log_gdp_d
TKM_FRA,TKM,FRA,2019,8.30427641788874,0,8.43098149459717,0,0,0,17.6273027255451,21.727153531447
TKM_GBR,TKM,GBR,2010,11.4645583692947,0,8.46231452990625,0,0,0,16.9132608893022,21.6020348197744
TKM_GBR,TKM,GBR,2011,10.2919300614865,0,8.46231452990625,0,0,0,17.1908202007838,21.6756362153513
TKM_GBR,TKM,GBR,2012,11.5761805722595,0,8.46231452990625,0,0,0,17.3755393378368,21.684509448967
TKM_GBR,TKM,GBR,2013,12.9919126996438,0,8.46231452990625,0,0,0,17.5496232842865,21.7085059761608
TKM_GBR,TKM,GBR,2014,12.176833559374,0,8.46231452990625,0,0,0,17.5888279087729,21.8214892208169
TKM_GBR,TKM,GBR,2015,10.9004416302174,0,8.46231452990625,0,0,0,17.3934481112057,21.7744687646255
TKM_GBR,TKM,GBR,2016,9.75185241441246,0,8.46231452990625,0,0,0,17.4040138892255,21.6860147470189
TKM_GBR,TKM,GBR,2017,10.0900452492066,0,8.46231452990625,0,0,0,17.451154984114,21.7161533640387
TKM_GBR,TKM,GBR,2018,8.34801069784242,0,8.46231452990625,0,0,0,17.5233449412337,21.7882494479309
TKM_GBR,TKM,GBR,2019,7.37192630662912,0,8.46231452990625,0,0,0,17.6273027255451,21.7805955779775
TKM_GEO,TKM,GEO,2010,10.9886808242425,0,7.11558212618445,0,0,0,16.9132608893022,16.2698323236421
TKM_GEO,TKM,GEO,2011,10.9250154284581,0,7.11558212618445,0,0,0,17.1908202007838,16.4851400746475
TKM_GEO,TKM,GEO,2012,10.3272927483624,0,7.11558212618445,0,0,0,17.3755393378368,16.5784576204271
TKM_GEO,TKM,GEO,2013,10.7767609652607,0,7.11558212618445,0,0,0,17.5496232842865,16.5968141551264
TKM_GEO,TKM,GEO,2014,11.1467643261648,0,7.11558212618445,0,0,0,17.5888279087729,16.6194347711602
TKM_GEO,TKM,GEO,2015,11.6229411057008,0,7.11558212618445,0,0,0,17.3934481112057,16.4541068350254
TKM_GEO,TKM,GEO,2016,11.2368796413469,0,7.11558212618445,0,0,0,17.4040138892255,16.4780667476521
TKM_GEO,TKM,GEO,2017,11.6920725216998,0,7.11558212618445,0,0,0,17.451154984114,16.6031674896235
TKM_GEO,TKM,GEO,2018,12.0694176882242,0,7.11558212618445,0,0,0,17.5233449412337,16.6832345850596
TKM_GEO,TKM,GEO,2019,11.6159373738089,0,7.11558212618445,0,0,0,17.6273027255451,16.6760206536931
TKM_HKG,TKM,HKG,2010,5.63002110909414,0,8.62407255304333,0,0,0,16.9132608893022,19.2476492309478
TKM_HKG,TKM,HKG,2011,5.5090724972823,0,8.62407255304333,0,0,0,17.1908202007838,19.3310097517886
TKM_HKG,TKM,HKG,2012,6.42593328719797,0,8.62407255304333,0,0,0,17.3755393378368,19.3862570620618
TKM_HKG,TKM,HKG,2013,6.05243028720755,0,8.62407255304333,0,0,0,17.5496232842865,19.4286854346455
TKM_HKG,TKM,HKG,2014,6.2061484160004,0,8.62407255304333,0,0,0,17.5888279087729,19.4904111609409
TKM_HKG,TKM,HKG,2015,6.37522752500603,0,8.62407255304333,0,0,0,17.3934481112057,19.5501580279446
TKM_HKG,TKM,HKG,2016,5.63679473440646,0,8.62407255304333,0,0,0,17.4040138892255,19.5866782117797
TKM_HKG,TKM,HKG,2017,4.50969399240424,0,8.62407255304333,0,0,0,17.451154984114,19.6481941498534
TKM_HKG,TKM,HKG,2018,5.00117737532169,0,8.62407255304333,0,0,0,17.5233449412337,19.7064115959036
TKM_HKG,TKM,HKG,2019,3.41556040449792,0,8.62407255304333,0,0,0,17.6273027255451,19.7100579800788
TKM_IDN,TKM,IDN,2010,6.80364176327437,0,8.85366542803745,0,0,0,16.9132608893022,20.3796351761413
TKM_IDN,TKM,IDN,2011,6.1238318249137,0,8.85366542803745,0,0,0,17.1908202007838,20.5559491526637
TKM_IDN,TKM,IDN,2012,7.08510030670442,0,8.85366542803745,0,0,0,17.3755393378368,20.5916975154774
TKM_IDN,TKM,IDN,2013,7.93032130797394,0,8.85366542803745,0,0,0,17.5496232842865,20.582100399592
TKM_IDN,TKM,IDN,2014,5.61179510154343,0,8.85366542803745,0,0,0,17.5888279087729,20.6076470245804
TKM_IDN,TKM,IDN,2015,8.9059684624659,0,8.85366542803745,0,0,0,17.3934481112057,20.5739027552943
TKM_IDN,TKM,IDN,2016,7.60635904526354,0,8.85366542803745,0,0,0,17.4040138892255,20.6531214115214
TKM_IDN,TKM,IDN,2017,6.71928364919921,0,8.85366542803745,0,0,0,17.451154984114,20.7387638622976
TKM_IDN,TKM,IDN,2018,6.02496460152776,0,8.85366542803745,0,0,0,17.5233449412337,20.7646683327147
TKM_IDN,TKM,IDN,2019,3.99654796049783,0,8.85366542803745,0,0,0,17.6273027255451,20.8357905100731
TKM_IND,TKM,IND,2010,9.43755570233537,0,7.61480536471107,0,0,0,16.9132608893022,21.258857573921
TKM_IND,TKM,IND,2011,9.52142285663326,0,7.61480536471107,0,0,0,17.1908202007838,21.354590897407
TKM_IND,TKM,IND,2012,9.01089015365094,0,7.61480536471107,0,0,0,17.3755393378368,21.3431672290952
TKM_IND,TKM,IND,2013,9.47393318915595,0,7.61480536471107,0,0,0,17.5496232842865,21.3528325234327
TKM_IND,TKM,IND,2014,9.63889850507325,0,7.61480536471107,0,0,0,17.5888279087729,21.4339550008047
TKM_IND,TKM,IND,2015,10.690411510567,0,7.61480536471107,0,0,0,17.3934481112057,21.4707833272373
TKM_IND,TKM,IND,2016,9.9646362252492,0,7.61480536471107,0,0,0,17.4040138892255,21.5401880545599
TKM_IND,TKM,IND,2017,9.58498531399113,0,7.61480536471107,0,0,0,17.451154984114,21.6983811513497
TKM_IND,TKM,IND,2018,10.3097798517607,0,7.61480536471107,0,0,0,17.5233449412337,21.717602102778
TKM_IND,TKM,IND,2019,8.13329562281826,0,7.61480536471107,0,0,0,17.6273027255451,21.7640908867597
TKM_IRL,TKM,IRL,2010,4.27810952125411,0,8.54169066301663,0,0,0,16.9132608893022,19.2020002188432
TKM_IRL,TKM,IRL,2011,2.91050112919133,0,8.54169066301663,0,0,0,17.1908202007838,19.2868216749378
TKM_IRL,TKM,IRL,2012,4.92402383712795,0,8.54169066301663,0,0,0,17.3755393378368,19.2180348862506
TKM_IRL,TKM,IRL,2013,6.07440535891025,0,8.54169066301663,0,0,0,17.5496232842865,19.2625816096773
TKM_IRL,TKM,IRL,2014,8.04257091261046,0,8.54169066301663,0,0,0,17.5888279087729,19.3617474090744
TKM_IRL,TKM,IRL,2015,8.91290098470911,0,8.54169066301663,0,0,0,17.3934481112057,19.4634842732341
TKM_IRL,TKM,IRL,2016,7.64035920253044,0,8.54169066301663,0,0,0,17.4040138892255,19.499272653823
TKM_IRL,TKM,IRL,2017,7.55600289217619,0,8.54169066301663,0,0,0,17.451154984114,19.630926322014
TKM_IRL,TKM,IRL,2018,6.83694110707689,0,8.54169066301663,0,0,0,17.5233449412337,19.7688622279576
TKM_IRL,TKM,IRL,2019,6.2923373629177,0,8.54169066301663,0,0,0,17.6273027255451,19.804777851638
TKM_ITA,TKM,ITA,2010,12.0993004839689,0,8.26924452118306,0,0,0,16.9132608893022,21.4777998868428
TKM_ITA,TKM,ITA,2011,12.7313951843969,0,8.26924452118306,0,0,0,17.1908202007838,21.5466648062965
TKM_ITA,TKM,ITA,2012,13.0991289586823,0,8.26924452118306,0,0,0,17.3755393378368,21.4612720106891
TKM_ITA,TKM,ITA,2013,13.0204100130311,0,8.26924452118306,0,0,0,17.5496232842865,21.4884938652539
TKM_ITA,TKM,ITA,2014,13.1014237373941,0,8.26924452118306,0,0,0,17.5888279087729,21.489539341043
TKM_ITA,TKM,ITA,2015,12.047972755327,0,8.26924452118306,0,0,0,17.3934481112057,21.3247922432183
TKM_ITA,TKM,ITA,2016,12.8676929431727,0,8.26924452118306,0,0,0,17.4040138892255,21.3384355430232
TKM_ITA,TKM,ITA,2017,11.7646451844429,0,8.26924452118306,0,0,0,17.451154984114,21.3971263177472
TKM_ITA,TKM,ITA,2018,10.7989237728778,0,8.26924452118306,0,0,0,17.5233449412337,21.4613540816078
TKM_ITA,TKM,ITA,2019,11.4235334382997,0,8.26924452118306,0,0,0,17.6273027255451,21.4220400274253
TKM_JPN,TKM,JPN,2010,5.24779219812882,0,8.85509298002864,0,0,0,16.9132608893022,22.4271748613153
TKM_JPN,TKM,JPN,2011,6.51127716658167,0,8.85509298002864,0,0,0,17.1908202007838,22.4991721205054
TKM_JPN,TKM,JPN,2012,2.80154054418955,0,8.85509298002864,0,0,0,17.3755393378368,22.5074091607865
TKM_JPN,TKM,JPN,2013,3.61423672361784,0,8.85509298002864,0,0,0,17.5496232842865,22.3164855677227
TKM_JPN,TKM,JPN,2014,4.04055693149238,0,8.85509298002864,0,0,0,17.5888279087729,22.3019833508399
TKM_JPN,TKM,JPN,2015,4.2747893590032,0,8.85509298002864,0,0,0,17.3934481112057,22.2010166558352
TKM_JPN,TKM,JPN,2016,4.3745739321487,0,8.85509298002864,0,0,0,17.4040138892255,22.320506430119
TKM_JPN,TKM,JPN,2017,4.65898579665971,0,8.85509298002864,0,0,0,17.451154984114,22.3187746623326
TKM_JPN,TKM,JPN,2018,5.27912435339939,0,8.85509298002864,0,0,0,17.5233449412337,22.3402423392956
TKM_JPN,TKM,JPN,2019,5.61422968920389,0,8.85509298002864,0,0,0,17.6273027255451,22.357068142554
TKM_KAZ,TKM,KAZ,2010,9.13464027152011,0,7.4205789054108,0,1,1,16.9132608893022,18.8130426975388
TKM_KAZ,TKM,KAZ,2011,11.0073191800605,0,7.4205789054108,0,1,1,17.1908202007838,19.0522129423709
TKM_KAZ,TKM,KAZ,2012,11.975658307239,0,7.4205789054108,0,1,1,17.3755393378368,19.1312610719835
TKM_KAZ,TKM,KAZ,2013,12.2029735031456,0,7.4205789054108,0,1,1,17.5496232842865,19.2617145129064
TKM_KAZ,TKM,KAZ,2014,11.6345949829052,0,7.4205789054108,0,1,1,17.5888279087729,19.2155519075452
TKM_KAZ,TKM,KAZ,2015,10.9793218137921,0,7.4205789054108,0,1,1,17.3934481112057,19.03255515545
TKM_KAZ,TKM,KAZ,2016,12.1996095697787,0,7.4205789054108,0,1,1,17.4040138892255,18.7107880025415
TKM_KAZ,TKM,KAZ,2017,10.6054028059516,0,7.4205789054108,0,1,1,17.451154984114,18.9323408230397
TKM_KAZ,TKM,KAZ,2018,9.31086402886976,0,7.4205789054108,0,1,1,17.5233449412337,19.004793974822
TKM_KAZ,TKM,KAZ,2019,10.2643591531796,0,7.4205789054108,0,1,1,17.6273027255451,19.0176869451076
TKM_KGZ,TKM,KGZ,2010,6.96039421758427,0,7.29776828253138,0,0,1,16.9132608893022,15.3829503178086
TKM_KGZ,TKM,KGZ,2011,7.7675971334711,0,7.29776828253138,0,0,1,17.1908202007838,15.6396994857371
TKM_KGZ,TKM,KGZ,2012,7.42017942443129,0,7.29776828253138,0,0,1,17.3755393378368,15.7033586869328
TKM_KGZ,TKM,KGZ,2013,7.36062800868645,0,7.29776828253138,0,0,1,17.5496232842865,15.7932381892542
TKM_KGZ,TKM,KGZ,2014,7.54760927196376,0,7.29776828253138,0,0,1,17.5888279087729,15.8261507069668
TKM_KGZ,TKM,KGZ,2015,8.19518161366072,0,7.29776828253138,0,0,1,17.3934481112057,15.7143557993389
TKM_KGZ,TKM,KGZ,2016,8.3401344815169,0,7.29776828253138,0,0,1,17.4040138892255,15.6951722001942
TKM_KGZ,TKM,KGZ,2017,6.10759955885199,0,7.29776828253138,0,0,1,17.451154984114,15.8571119570646
TKM_KGZ,TKM,KGZ,2018,7.27704936556324,0,7.29776828253138,0,0,1,17.5233449412337,15.9282791133962
TKM_KGZ,TKM,KGZ,2019,8.49220332965171,0,7.29776828253138,0,0,1,17.6273027255451,15.9983010267386
TKM_KOR,TKM,KOR,2010,6.10811138197709,0,8.6821990260005,0,0,0,16.9132608893022,20.8135628983715
TKM_KOR,TKM,KOR,2011,6.1276396296029,0,8.6821990260005,0,0,0,17.1908202007838,20.9076383749065
TKM_KOR,TKM,KOR,2012,6.71365340593265,0,8.6821990260005,0,0,0,17.3755393378368,20.9244149755858
TKM_KOR,TKM,KOR,2013,4.82985654655982,0,8.6821990260005,0,0,0,17.5496232842865,20.9891270414504
TKM_KOR,TKM,KOR,2014,5.05212266720307,0,8.6821990260005,0,0,0,17.5888279087729,21.0678011096465
TKM_KOR,TKM,KOR,2015,3.42793667885178,0,8.6821990260005,0,0,0,17.3934481112057,21.0473502220973
TKM_KOR,TKM,KOR,2016,4.48556423983951,0,8.6821990260005,0,0,0,17.4040138892255,21.0677385126281
TKM_KOR,TKM,KOR,2017,3.91330218692653,0,8.6821990260005,0,0,0,17.451154984114,21.2080974221887
TKM_KOR,TKM,KOR,2018,4.73214639023506,0,8.6821990260005,0,0,0,17.5233449412337,21.2684033852384
TKM_KOR,TKM,KOR,2019,2.27408273252133,0,8.6821990260005,0,0,0,17.6273027255451,21.2249031365219
TKM_LBN,TKM,LBN,2010,6.90004765138893,0,7.65396918047877,0,0,0,16.9132608893022,17.4533585309935
TKM_LBN,TKM,LBN,2011,5.07862410612862,0,7.65396918047877,0,0,0,17.1908202007838,17.5063615201783
TKM_LBN,TKM,LBN,2012,4.69799546279483,0,7.65396918047877,0,0,0,17.3755393378368,17.5814689958885
TKM_LBN,TKM,LBN,2013,5.43983428978215,0,7.65396918047877,0,0,0,17.5496232842865,17.6076777814008
TKM_LBN,TKM,LBN,2014,4.8165973679207,0,7.65396918047877,0,0,0,17.5888279087729,17.6382858055007
TKM_LBN,TKM,LBN,2015,4.70145262027254,0,7.65396918047877,0,0,0,17.3934481112057,17.6674587449664
TKM_LBN,TKM,LBN,2016,4.49130695783852,0,7.65396918047877,0,0,0,17.4040138892255,17.677014700508
TKM_LBN,TKM,LBN,2017,1.17711535015605,0,7.65396918047877,0,0,0,17.451154984114,17.7863246122715
TKM_LBN,TKM,LBN,2018,9.89599364320774,0,7.65396918047877,0,0,0,17.5233449412337,17.8210515774266
TKM_LBN,TKM,LBN,2019,2.74283802658787,0,7.65396918047877,0,0,0,17.6273027255451,17.7591477108186
TKM_LTU,TKM,LTU,2010,8.05041188490767,0,8.04205641005875,0,0,1,16.9132608893022,17.4185464393397
TKM_LTU,TKM,LTU,2011,8.33747807490373,0,8.04205641005875,0,0,1,17.1908202007838,17.5786406099461
TKM_LTU,TKM,LTU,2012,7.77809714636924,0,8.04205641005875,0,0,1,17.3755393378368,17.5613268817346
TKM_LTU,TKM,LTU,2013,8.08669392739842,0,8.04205641005875,0,0,1,17.5496232842865,17.6426718697552
TKM_LTU,TKM,LTU,2014,8.4981730498982,0,8.04205641005875,0,0,1,17.5888279087729,17.69800693799
TKM_LTU,TKM,LTU,2015,5.59371460045465,0,8.04205641005875,0,0,1,17.3934481112057,17.5388403249436
TKM_LTU,TKM,LTU,2016,6.70347273530885,0,8.04205641005875,0,0,1,17.4040138892255,17.5706195186936
TKM_LTU,TKM,LTU,2017,5.97377398782506,0,8.04205641005875,0,0,1,17.451154984114,17.6816725805515
TKM_LTU,TKM,LTU,2018,5.7213669574132,0,8.04205641005875,0,0,1,17.5233449412337,17.799871189777
TKM_LTU,TKM,LTU,2019,7.03353470258444,0,8.04205641005875,0,0,1,17.6273027255451,17.8173263506501
TKM_MAR,TKM,MAR,2010,9.79687625497665,0,8.67624612127084,0,0,0,16.9132608893022,18.3238467690097
TKM_MAR,TKM,MAR,2011,5.2483127151875,0,8.67624612127084,0,0,0,17.1908202007838,18.4127628573372
TKM_MAR,TKM,MAR,2012,5.40987215800668,0,8.67624612127084,0,0,0,17.3755393378368,18.3788549818259
TKM_MAR,TKM,MAR,2013,6.27369553938127,0,8.67624612127084,0,0,0,17.5496232842865,18.4583204516672
TKM_MAR,TKM,MAR,2014,5.50724839676719,0,8.67624612127084,0,0,0,17.5888279087729,18.5149121725137
TKM_MAR,TKM,MAR,2015,8.23463662774033,0,8.67624612127084,0,0,0,17.3934481112057,18.4265960854512
TKM_MAR,TKM,MAR,2016,4.66613357394621,0,8.67624612127084,0,0,0,17.4040138892255,18.4350273496461
TKM_MAR,TKM,MAR,2017,6.43603497709673,0,8.67624612127084,0,0,0,17.451154984114,18.5131024654747
TKM_MAR,TKM,MAR,2018,4.95778991866084,0,8.67624612127084,0,0,0,17.5233449412337,18.5870103365422
TKM_MAR,TKM,MAR,2019,6.56988947179236,0,8.67624612127084,0,0,0,17.6273027255451,18.6019220434284
TKM_MDA,TKM,MDA,2010,7.34832366085311,0,7.86633892304654,0,0,1,16.9132608893022,15.5753671609515
TKM_MDA,TKM,MDA,2011,9.03430700302331,0,7.86633892304654,0,0,1,17.1908202007838,15.7637270191503
TKM_MDA,TKM,MDA,2012,8.2151184394756,0,7.86633892304654,0,0,1,17.3755393378368,15.8012849405417
TKM_MDA,TKM,MDA,2013,8.0098435195239,0,7.86633892304654,0,0,1,17.5496232842865,15.8911472383311
TKM_MDA,TKM,MDA,2014,2.27859973024353,0,7.86633892304654,0,0,1,17.5888279087729,15.8928587741664
TKM_MDA,TKM,MDA,2015,7.83170024234315,0,7.86633892304654,0,0,1,17.3934481112057,15.6892953196299
TKM_MDA,TKM,MDA,2016,3.08726259139958,0,7.86633892304654,0,0,1,17.4040138892255,15.7249813233866
TKM_MDA,TKM,MDA,2017,1.52735980139849,0,7.86633892304654,0,0,1,17.451154984114,16.0845121601442
TKM_MDA,TKM,MDA,2018,9.22554794837386,0,7.86633892304654,0,0,1,17.5233449412337,16.2541501365925
TKM_MDA,TKM,MDA,2019,7.92004359071069,0,7.86633892304654,0,0,1,17.6273027255451,16.2980264357163
TKM_MKD,TKM,MKD,2010,7.15666325853096,0,8.05927622330565,0,0,0,16.9132608893022,16.0496748489513
TKM_MKD,TKM,MKD,2011,8.26396330123751,0,8.05927622330565,0,0,0,17.1908202007838,16.1568568370067
TKM_MKD,TKM,MKD,2012,7.66071875475057,0,8.05927622330565,0,0,0,17.3755393378368,16.0748209443307
TKM_MKD,TKM,MKD,2013,6.96504162908234,0,8.05927622330565,0,0,0,17.5496232842865,16.1374475665031
TKM_MKD,TKM,MKD,2014,7.30019661137375,0,8.05927622330565,0,0,0,17.5888279087729,16.2458090639135
TKM_MKD,TKM,MKD,2015,6.33339329841077,0,8.05927622330565,0,0,0,17.3934481112057,16.1232482288004
TKM_MKD,TKM,MKD,2016,6.80744532109191,0,8.05927622330565,0,0,0,17.4040138892255,16.2042350873849
TKM_MKD,TKM,MKD,2017,4.27616599397437,0,8.05927622330565,0,0,0,17.451154984114,16.2409377242542
TKM_MKD,TKM,MKD,2018,3.4618533755355,0,8.05927622330565,0,0,0,17.5233449412337,16.3557785960428
TKM_MKD,TKM,MKD,2019,3.05908258905475,0,8.05927622330565,0,0,0,17.6273027255451,16.3497102969417
TKM_MNE,TKM,MNE,2010,-0.805196684368568,0,8.11312710422178,0,0,0,16.9132608893022,15.2301205411303
TKM_MNE,TKM,MNE,2011,0.918288734536828,0,8.11312710422178,0,0,0,17.1908202007838,15.3199776245872
TKM_MNE,TKM,MNE,2012,2.8788051215247,0,8.11312710422178,0,0,0,17.3755393378368,15.2131933282781
TKM_MNE,TKM,MNE,2013,3.24987048897042,0,8.11312710422178,0,0,0,17.5496232842865,15.3007636493714
TKM_MNE,TKM,MNE,2014,3.31567580346191,0,8.11312710422178,0,0,0,17.5888279087729,15.3389393011399
TKM_MNE,TKM,MNE,2015,2.73585990174148,0,8.11312710422178,0,0,0,17.3934481112057,15.2067648860857
TKM_MNE,TKM,MNE,2016,2.69995082284556,0,8.11312710422178,0,0,0,17.4040138892255,15.2442069664233
TKM_MNE,TKM,MNE,2017,1.9775472339985,0,8.11312710422178,0,0,0,17.451154984114,15.3958496112408
TKM_MNE,TKM,MNE,2018,0.235072122179484,0,8.11312710422178,0,0,0,17.5233449412337,15.5215204724973
TKM_MNE,TKM,MNE,2019,0.38458189719174,0,8.11312710422178,0,0,0,17.6273027255451,15.527902299488
TKM_MYS,TKM,MYS,2010,4.42360034658381,0,8.67402598544303,0,0,0,16.9132608893022,19.3270565604921
TKM_MYS,TKM,MYS,2011,2.98542938055809,0,8.67402598544303,0,0,0,17.1908202007838,19.483832921919
TKM_MYS,TKM,MYS,2012,2.72083479546163,0,8.67402598544303,0,0,0,17.3755393378368,19.5366868932446
TKM_MYS,TKM,MYS,2013,1.8519133920478,0,8.67402598544303,0,0,0,17.5496232842865,19.562221894699
TKM_MYS,TKM,MYS,2014,2.98613637988054,0,8.67402598544303,0,0,0,17.5888279087729,19.638760563077
TKM_MYS,TKM,MYS,2015,4.79745032442626,0,8.67402598544303,0,0,0,17.3934481112057,19.5068262338816
TKM_MYS,TKM,MYS,2016,6.74993821952501,0,8.67402598544303,0,0,0,17.4040138892255,19.5070825646333
TKM_MYS,TKM,MYS,2017,7.89909633885324,0,8.67402598544303,0,0,0,17.451154984114,19.581053124198
TKM_MYS,TKM,MYS,2018,7.86876542456189,0,8.67402598544303,0,0,0,17.5233449412337,19.698252034639
TKM_MYS,TKM,MYS,2019,4.55771163482839,0,8.67402598544303,0,0,0,17.6273027255451,19.7161648290699
TKM_NLD,TKM,NLD,2010,7.68800816541594,0,8.38571682862785,0,0,0,16.9132608893022,20.5446055236868
TKM_NLD,TKM,NLD,2011,2.26830415901717,0,8.38571682862785,0,0,0,17.1908202007838,20.610944811429
TKM_NLD,TKM,NLD,2012,7.04066860564324,0,8.38571682862785,0,0,0,17.3755393378368,20.5286359276705
TKM_NLD,TKM,NLD,2013,9.01954251261538,0,8.38571682862785,0,0,0,17.5496232842865,20.5649022112294
TKM_NLD,TKM,NLD,2014,7.95343538716258,0,8.38571682862785,0,0,0,17.5888279087729,20.5950176873553
TKM_NLD,TKM,NLD,2015,7.87849821064441,0,8.38571682862785,0,0,0,17.3934481112057,20.4360077539584
TKM_NLD,TKM,NLD,2016,6.76115138373754,0,8.38571682862785,0,0,0,17.4040138892255,20.462997937052
TKM_NLD,TKM,NLD,2017,8.18574785871543,0,8.38571682862785,0,0,0,17.451154984114,20.5415876431745
TKM_NLD,TKM,NLD,2018,7.5819209450405,0,8.38571682862785,0,0,0,17.5233449412337,20.6333886536502
TKM_NLD,TKM,NLD,2019,7.13958023759456,0,8.38571682862785,0,0,0,17.6273027255451,20.6291687034298
TKM_PAK,TKM,PAK,2010,10.3333969822504,0,7.41697962138115,0,0,0,16.9132608893022,18.9925956240959
TKM_PAK,TKM,PAK,2011,10.2181504347304,0,7.41697962138115,0,0,0,17.1908202007838,19.1795567257853
TKM_PAK,TKM,PAK,2012,8.93572587891712,0,7.41697962138115,0,0,0,17.3755393378368,19.2288677119059
TKM_PAK,TKM,PAK,2013,9.7193312736685,0,7.41697962138115,0,0,0,17.5496232842865,19.2634832931513
TKM_PAK,TKM,PAK,2014,9.6408108242569,0,7.41697962138115,0,0,0,17.5888279087729,19.3141567410314
TKM_PAK,TKM,PAK,2015,9.56600762836832,0,7.41697962138115,0,0,0,17.3934481112057,19.4178134344066
TKM_PAK,TKM,PAK,2016,10.1016898813591,0,7.41697962138115,0,0,0,17.4040138892255,19.4632868714635
TKM_PAK,TKM,PAK,2017,9.68973545068245,0,7.41697962138115,0,0,0,17.451154984114,19.6421170176677
TKM_PAK,TKM,PAK,2018,9.75920786048047,0,7.41697962138115,0,0,0,17.5233449412337,19.6908014064297
TKM_PAK,TKM,PAK,2019,8.79654450929287,0,7.41697962138115,0,0,0,17.6273027255451,19.5866696763191
TKM_POL,TKM,POL,2010,8.41171377980168,0,8.09925056179696,0,0,0,16.9132608893022,19.982372521237
TKM_POL,TKM,POL,2011,7.60735658678188,0,8.09925056179696,0,0,0,17.1908202007838,20.0776943244511
TKM_POL,TKM,POL,2012,8.09426458012675,0,8.09925056179696,0,0,0,17.3755393378368,20.0225012342816
TKM_POL,TKM,POL,2013,8.59914472228091,0,8.09925056179696,0,0,0,17.5496232842865,20.0805569393911
TKM_POL,TKM,POL,2014,8.8651257921908,0,8.09925056179696,0,0,0,17.5888279087729,20.1165748070958
TKM_POL,TKM,POL,2015,8.13850398775287,0,8.09925056179696,0,0,0,17.3934481112057,19.9837328734608
TKM_POL,TKM,POL,2016,8.36833975638079,0,8.09925056179696,0,0,0,17.4040138892255,19.9671973565991
TKM_POL,TKM,POL,2017,7.48506053870274,0,8.09925056179696,0,0,0,17.451154984114,20.0817787503743
TKM_POL,TKM,POL,2018,7.81474690790819,0,8.09925056179696,0,0,0,17.5233449412337,20.1912365716974
TKM_POL,TKM,POL,2019,6.96920497209832,0,8.09925056179696,0,0,0,17.6273027255451,20.2078975185359
TKM_PRT,TKM,PRT,2010,8.44027240546986,0,8.65903991564447,0,0,0,16.9132608893022,19.2890553984983
TKM_PRT,TKM,PRT,2011,8.94218716386073,0,8.65903991564447,0,0,0,17.1908202007838,19.3163405340705
TKM_PRT,TKM,PRT,2012,9.24106693871722,0,8.65903991564447,0,0,0,17.3755393378368,19.2000065179273
TKM_PRT,TKM,PRT,2013,8.5404932250624,0,8.65903991564447,0,0,0,17.5496232842865,19.2418856554661
TKM_PRT,TKM,PRT,2014,7.87375422967504,0,8.65903991564447,0,0,0,17.5888279087729,19.2519790960663
TKM_PRT,TKM,PRT,2015,6.81048307566788,0,8.65903991564447,0,0,0,17.3934481112057,19.1092288414039
TKM_PRT,TKM,PRT,2016,7.15854823798824,0,8.65903991564447,0,0,0,17.4040138892255,19.1363948305691
TKM_PRT,TKM,PRT,2017,7.95163820128436,0,8.65903991564447,0,0,0,17.451154984114,19.2152912923804
TKM_PRT,TKM,PRT,2018,7.88076352751536,0,8.65903991564447,0,0,0,17.5233449412337,19.3057413179493
TKM_PRT,TKM,PRT,2019,7.80969025836743,0,8.65903991564447,0,0,0,17.6273027255451,19.2960949908175
TKM_RUS,TKM,RUS,2010,11.8740836312327,0,7.82963038915019,0,0,0,16.9132608893022,21.145205267438
TKM_RUS,TKM,RUS,2011,11.8216076459806,0,7.82963038915019,0,0,0,17.1908202007838,21.3676391577416
TKM_RUS,TKM,RUS,2012,12.0659270155563,0,7.82963038915019,0,0,0,17.3755393378368,21.4251105698532
TKM_RUS,TKM,RUS,2013,11.8141993957002,0,7.82963038915019,0,0,0,17.5496232842865,21.4636672422521
TKM_RUS,TKM,RUS,2014,11.3952860377517,0,7.82963038915019,0,0,0,17.5888279087729,21.4477480653514
TKM_RUS,TKM,RUS,2015,11.1349353438368,0,7.82963038915019,0,0,0,17.3934481112057,21.0350539601411
TKM_RUS,TKM,RUS,2016,12.7017487821126,0,7.82963038915019,0,0,0,17.4040138892255,20.9725934727514
TKM_RUS,TKM,RUS,2017,11.3199097772524,0,7.82963038915019,0,0,0,17.451154984114,21.1770126543135
TKM_RUS,TKM,RUS,2018,11.9225852364972,0,7.82963038915019,0,0,0,17.5233449412337,21.2284734971761
TKM_RUS,TKM,RUS,2019,11.8832652245929,0,7.82963038915019,0,0,0,17.6273027255451,21.2498352173753
TKM_SRB,TKM,SRB,2010,4.82758547218162,0,8.0805469658245,0,0,0,16.9132608893022,17.4884799751961
TKM_SRB,TKM,SRB,2011,5.69339201362662,0,8.0805469658245,0,0,0,17.1908202007838,17.6541570819111
TKM_SRB,TKM,SRB,2012,4.13370949574436,0,8.0805469658245,0,0,0,17.3755393378368,17.5239829483712
TKM_SRB,TKM,SRB,2013,4.31875397865754,0,8.0805469658245,0,0,0,17.5496232842865,17.6336546767512
TKM_SRB,TKM,SRB,2014,6.43961391464421,0,8.0805469658245,0,0,0,17.5888279087729,17.6044798145389
TKM_SRB,TKM,SRB,2015,5.30602260480839,0,8.0805469658245,0,0,0,17.3934481112057,17.4307524415145
